Periode;Soort uitgaven;Algemene categorie;Specifieke categorie;College/Collegelid;Omschrijving;Bedrag
1-3-2014;Materiele uitgaven;Communicatie;Evenementen en congresorganisatie;;Congreslocatie;2122,46
1-3-2014;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Sanitaire voorzieningen;2131,41
1-3-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Cadeautje voor personeel;2137,34
1-3-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Verblijfskosten;2154,2
1-3-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;Stuiveling;Dienstvervoer;2165,58
1-3-2014;Materiele uitgaven;Diensten en middelen;Risicobeheersen;;Beveiliging feb 2014;2169,53
1-3-2014;Materiele uitgaven;ICT;Aanschaf hardware;;Aanschaf hardware;2173,5
1-3-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering vergaderservice;2180,76
1-3-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Onderhoud koffiemachines;2212,35
1-3-2014;Materiele uitgaven;ICT;Spraak en Data verbindingen;;Mobiele telefonie;2268,31
1-3-2014;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Huur kantoormachines;2268,9
1-3-2014;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Schoonmaak feb 2014;2335,84
1-3-2014;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Schoonmaak mrt 2014;2335,84
1-3-2014;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Huur kantoormachines;2364,44
1-3-2014;Materiele uitgaven;Diensten en middelen;Documentmanagement, -ontwikkeling en- verwerking;;Enveloppen;2407,9
1-3-2014;Materiele uitgaven;ICT;Spraak en Data verbindingen;;Mobiele telefonie;2437,84
1-3-2014;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;Ondersteuning software;2613,6
1-3-2014;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;Ondersteuning software;2613,6
1-3-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Training vaardigheden;2725
1-3-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Training vaardigheden;2725
1-3-2014;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Stoffering;2804,55
1-3-2014;Materiele uitgaven;Bijdrage Shared Service Organisatie;Logius;;Haagse Ring;2866,14
1-3-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Ingredienten koffiemachines;3119,67
1-3-2014;Materiele uitgaven;Communicatie;Vertaaldiensten;;Vertalingen;3263,98
1-3-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;Stuiveling;Dienstvervoer;3305,8
1-3-2014;Personele uitgaven;Eigen personeel;Noodzakelijke contributies van personeel;;Contributie personeel;3500
1-3-2014;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;Ondersteuning software;3678,4
1-3-2014;Materiele uitgaven;ICT;Beheer & Onderhoud hardware;;Onderhoud / licenties software;3700,18
1-3-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Ontwikkeling beeldtaal;3714,7
1-3-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Kosten websites;4300,34
1-3-2014;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;ICT dienstverlening;4420,13
1-3-2014;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Diversen;4422,13
1-3-2014;Personele uitgaven;Externe inhuur;Communicatieadvisering;;Communicatieadviseur;4616,42
1-3-2014;Personele uitgaven;Externe inhuur;Uitzendkrachten;;Inhuur postkamer feb 2014;4616,66
1-3-2014;Personele uitgaven;Eigen personeel;Gratificaties;;Gratificaties via salaris;4793,4
1-3-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Training vaardigheden;4839
1-3-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Inhoudelijke cursus of opleiding;4840
1-3-2014;Materiele uitgaven;Communicatie;Evenementen en congresorganisatie;;Artiesten;5135,7
1-3-2014;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Elektra februari 2014;5194,68
1-3-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Video productie;5404
1-3-2014;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Schoonmaak feb 2014;5462,1
1-3-2014;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Schoonmaak mrt 2014;5462,1
1-3-2014;Materiele uitgaven;Uitbesteding;Uitbesteden beleidsadvies- en onderzoeksopdrachten;;Inhuur t.b.v onderzoek;5696,07
1-3-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Ontwikkeling website;5717,25
1-3-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Inhoudelijke cursus of opleiding;5958,65
1-3-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Opmaak;6275,2
1-3-2014;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Elektra december 2013;6415,63
1-3-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Inhoudelijke cursus of opleiding;6527,95
1-3-2014;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Elektra november 2013;6591,31
1-3-2014;Materiele uitgaven;Diensten en middelen;Risicobeheersen;;Beveiliging feb 2014;6874,49
1-3-2014;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Elektra oktober 2013;7279,9
1-3-2014;Personele uitgaven;Postactieven (voormalig personeel);Bovenwettelijke uitkering, wachtgelden;;Uitkeringen februari;7376,33
1-3-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Training vaardigheden;7410
1-3-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Binnenlandse dienstreizen maart;7558,95
1-3-2014;Materiele uitgaven;Communicatie;Evenementen en congresorganisatie;;Lezing;8228
1-3-2014;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Elektra januari 2014;8683,24
1-3-2014;Materiele uitgaven;ICT;Beheer, onderhoud programmatuur en software;;Onderhoud / licenties software;9323,05
1-3-2014;Personele uitgaven;Externe inhuur;Communicatieadvisering;;Webadviseur;9438
1-3-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Ontwikkeling beeldtaal;10436,25
1-3-2014;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Warmte feb 2014;10880,39
1-3-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Vergoeding RTA Servie;11228,18
1-3-2014;Materiele uitgaven;ICT;Aanschaf hardware;;Aanschaf mobiele telefoons;11376,24
1-3-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Training vaardigheden;12375,94
1-3-2014;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Inrichting bedrijfsrestaurant;13117,19
1-3-2014;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Warmte jan 2014;13760,96
1-3-2014;Personele uitgaven;Externe inhuur;Communicatieadvisering;;Inhuur woordvoerder;14447,4
1-3-2014;Personele uitgaven;Externe inhuur;Accountancy, financien en administratieve organisatie;;Inhuur t.b.v onderzoek;16940
1-3-2014;Personele uitgaven;Externe inhuur;Communicatieadvisering;;Inhuur woordvoerder;17061
1-3-2014;Personele uitgaven;Eigen personeel;Uitgaven sociaal flankerend beleid;;Van Werk Naar Werk kosten;18755
1-3-2014;Materiele uitgaven;Communicatie;Evenementen en congresorganisatie;;Congreslocatie;22010,51
1-3-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Inhuur live mindmapper;22385
1-3-2014;Personele uitgaven;Eigen personeel;Salaris, vakantie- en eindejaarsuitkering;;Salaris maart;1720172,58
1-4-2014;Ontvangsten;Ontvangsten;Personele ontvangsten;;Detachering;-94838,52
1-4-2014;Ontvangsten;Ontvangsten;Internationale projecten;;Ondersteuning St. Maarten;-13528,58
1-4-2014;Personele uitgaven;Eigen personeel;Salaris, vakantie- en eindejaarsuitkering;;Ontvangst UWV april;-8051,17
1-4-2014;Ontvangsten;Ontvangsten;Internationale projecten;;Kleine ad hoc activiteit;-2328
1-4-2014;Materiele uitgaven;Diensten en middelen;Risicobeheersen;;Reisverzekering;-868,39
1-4-2014;Materiele uitgaven;Bijdrage Shared Service Organisatie;Uitvoeringsorganisatie Bedrijfsvoering Rijk;;Afrekening 2013;-582,39
1-4-2014;Ontvangsten;Ontvangsten;Internationale projecten;;Kleine ad hoc activiteit;-295,85
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;-243,24
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;-243,24
1-4-2014;Ontvangsten;Ontvangsten;Internationale projecten;;Kleine ad hoc activiteit;-230,8
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Ingredienten koffiemachines;-111,26
1-4-2014;Materiele uitgaven;ICT;Spraak en Data verbindingen;;Vaste telefonie;-19,76
1-4-2014;Materiele uitgaven;Diensten en middelen;Afvalzorgmanagement;;Afvoer papier;1,07
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Consumpties op externe locatie;6,61
1-4-2014;Materiele uitgaven;Communicatie;Relatiegeschenken;;Congres deelname;9,9
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Verblijfskosten;11
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Inhoudelijke cursus of opleiding;13,9
1-4-2014;Materiele uitgaven;Communicatie;Relatiegeschenken;;Cadeau grondwetfestival;15,94
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Heidag team;17,85
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Jordanie;20
1-4-2014;Materiele uitgaven;ICT;Spraak en Data verbindingen;;Datalijnen;24,32
1-4-2014;Materiele uitgaven;Diensten en middelen;Afvalzorgmanagement;;Afvalverwerking;25,34
1-4-2014;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Diversen;27,23
1-4-2014;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Kantoorartikelen;27,84
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Lunch met externen;30,65
1-4-2014;Materiele uitgaven;Diensten en middelen;Post-, koeriers- en transportdiensten;;Koeriersdiensten;34
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Vergoeding reiskosten;35,3
1-4-2014;Materiele uitgaven;Communicatie;Relatiegeschenken;;Boeket;36,5
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Huur tafelvoetbal;38,5
1-4-2014;Materiele uitgaven;Communicatie;Relatiegeschenken;;Kleine attenties;44
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Dienstvervoer;45,65
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Vergoeding reiskosten;45,92
1-4-2014;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Papier;47,07
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Lunch met externen;48,3
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering vergaderservice;48,48
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering vergaderservice;48,48
1-4-2014;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Elektra februari 2014;49,07
1-4-2014;Personele uitgaven;Eigen personeel;Noodzakelijke contributies van personeel;;Contributie personeel;50
1-4-2014;Personele uitgaven;Eigen personeel;Noodzakelijke contributies van personeel;;Contributie personeel;50
1-4-2014;Personele uitgaven;Eigen personeel;Noodzakelijke contributies van personeel;;Contributie personeel;50
1-4-2014;Personele uitgaven;Eigen personeel;Noodzakelijke contributies van personeel;;Contributie personeel;50
1-4-2014;Personele uitgaven;Eigen personeel;Noodzakelijke contributies van personeel;;Contributie personeel;50
1-4-2014;Personele uitgaven;Eigen personeel;Noodzakelijke contributies van personeel;;Contributie personeel;50
1-4-2014;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Huur kantoormachines;53,85
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering;54,26
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Vergoeding reiskosten;56,5
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Vergoeding reiskosten;56,55
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Consumpties op externe locatie;57,46
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Lunch met externen;58,5
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;60
1-4-2014;Materiele uitgaven;Diensten en middelen;Post-, koeriers- en transportdiensten;;Koeriersdiensten;61,03
1-4-2014;Materiele uitgaven;Communicatie;Relatiegeschenken;;Aankoop relatiegeschenken;62,19
1-4-2014;Personele uitgaven;Eigen personeel;Onkostenvergoedingen waaronder woon-werkverkeer;;Vergoeding ADSL;63,4
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;Stuiveling;Lunch met externen;64,55
1-4-2014;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Diversen;67,13
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Hongarije;68,4
1-4-2014;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Etiketten;72,48
1-4-2014;Materiele uitgaven;ICT;Spraak en Data verbindingen;;Datalijnen;72,6
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering;73,03
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Klein bewust belonen, diversen;75
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Cursus materiaal;75,55
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Dusseldorf;77
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Cursus materiaal;78,66
1-4-2014;Materiele uitgaven;ICT;Spraak en Data verbindingen;;Vaste telefonie;79,27
1-4-2014;Materiele uitgaven;ICT;Beheer, onderhoud programmatuur en software;;Hardware onderhoud;81,2
1-4-2014;Personele uitgaven;Eigen personeel;Onkostenvergoedingen waaronder woon-werkverkeer;;Vergoeding ADSL;81,34
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Vergoeding reiskosten;82,4
1-4-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Productie van figuren;84,7
1-4-2014;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Sanitaire voorzieningen;86,18
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering vergaderservice;86,96
1-4-2014;Materiele uitgaven;Diensten en middelen;Post-, koeriers- en transportdiensten;;Koeriersdiensten;89,53
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Consumpties op de werkplek;97,28
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering vergaderservice;97,41
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Verblijfskosten;98,2
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Training vaardigheden;100
1-4-2014;Materiele uitgaven;Communicatie;Evenementen en congresorganisatie;;Vertalingen;102,85
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering vergaderservice;109,85
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Inhoudelijke cursus of opleiding;110
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Vergoeding reiskosten;115,42
1-4-2014;Materiele uitgaven;ICT;Aanschaf hardware;;Aanschaf hardware;118,58
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Klein bewust belonen, diversen;120
1-4-2014;Personele uitgaven;Postactieven (voormalig personeel);Bovenwettelijke uitkering, wachtgelden;;Uitvoeringskosten maart;125,45
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Diner met externen;130
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Brussel;131
1-4-2014;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Papier;131,5
1-4-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Kosten websites;131,89
1-4-2014;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;Boeken en abonnementen;132,43
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Cursus materiaal;133,42
1-4-2014;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Etiketten;144,96
1-4-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Diversen;147,02
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Congres deelname;150
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Klein bewust belonen, diversen;150
1-4-2014;Materiele uitgaven;ICT;Spraak en Data verbindingen;;Vaste telefonie;150,01
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering vergaderservice;154,42
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Litouwen;158,26
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Litouwen;158,26
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Duitsland;165
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Duitsland;165
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Klein bewust belonen, diversen;165
1-4-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Opmaak;169,4
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Congres deelname;175
1-4-2014;Materiele uitgaven;Communicatie;Relatiegeschenken;;Consumpties op de werkplek;179,68
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Klein bewust belonen, diversen;179,85
1-4-2014;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Diversen;183,18
1-4-2014;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Klein onderhoud;184,89
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Brussel;185,5
1-4-2014;Materiele uitgaven;ICT;Spraak en Data verbindingen;;Vaste telefonie;185,83
1-4-2014;Materiele uitgaven;Diensten en middelen;Post-, koeriers- en transportdiensten;;Koeriersdiensten;193,81
1-4-2014;Personele uitgaven;Eigen personeel;Onkostenvergoedingen waaronder woon-werkverkeer;;Vergoeding ADSL;203,35
1-4-2014;Materiele uitgaven;Diensten en middelen;Risicobeheersen;;Beveiliging feb 2014;215
1-4-2014;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Diversen;215,08
1-4-2014;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Huur meubilair;218,16
1-4-2014;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Klein onderhoud;220,26
1-4-2014;Materiele uitgaven;Communicatie;Evenementen en congresorganisatie;;Website;229,9
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;235
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Congres deelname;235,95
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Congres deelname;235,95
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Congres deelname;235,95
1-4-2014;Materiele uitgaven;Communicatie;Vertaaldiensten;;Tolk vertaler;236,56
1-4-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Publicatierechten;242
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Lunch met team;249,45
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Turkije;258,27
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Kosovo;262,06
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;BHV training;265,78
1-4-2014;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Huur meubilair;272,25
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Servie;272,93
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Servie;277,4
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;BHV training;277,94
1-4-2014;Personele uitgaven;Eigen personeel;Representatie voor eigen personeel;;Kosten uitjes;291
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Servie;293,46
1-4-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Omslag;294,03
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Jordanie;294,09
1-4-2014;Personele uitgaven;Eigen personeel;Noodzakelijke contributies van personeel;;Contributie personeel;295
1-4-2014;Personele uitgaven;Eigen personeel;Noodzakelijke contributies van personeel;;Contributie personeel;295
1-4-2014;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Diversen;297,08
1-4-2014;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Klein onderhoud;300,46
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;301,67
1-4-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Media training;302,5
1-4-2014;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Aankleding gebouw;302,77
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Inhoudelijke cursus of opleiding;305,84
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering vergaderservice;318,19
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Catering vergaderservice;321,91
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;323,24
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;323,24
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;326,13
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;326,13
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;326,13
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;326,13
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;326,13
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Servie;328,1
1-4-2014;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;Digitale informatiebronnen;328,91
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Jordanie;348,15
1-4-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Omslag;350,9
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Brussel;356,7
1-4-2014;Materiele uitgaven;Communicatie;Vertaaldiensten;;Vertalingen;359,98
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;360,54
1-4-2014;Materiele uitgaven;ICT;Aanschaf programmatuur en software;;Onderhoud / licenties software;365,42
1-4-2014;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Wassen en stomen;370,87
1-4-2014;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Diverse materialen;372,06
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;Visser;Buitenlandse dienstreis Noorwegen;389,08
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;390,16
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;390,6
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Jordanie;392,04
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Training vaardigheden;400
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Verblijfskosten;407,34
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;412,7
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;414,13
1-4-2014;Personele uitgaven;Eigen personeel;Noodzakelijke contributies van personeel;;Contributie personeel;415
1-4-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Presentatie materiaal;415,18
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering vergaderservice;430,89
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Verblijfskosten;447,09
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Training vaardigheden;450
1-4-2014;Personele uitgaven;Eigen personeel;Studie en opleiding;;Inhoudelijke cursus of opleiding;455
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering vergaderservice;467,61
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Dienstvervoer;469,23
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Luxemburg;470,32
1-4-2014;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;Ondersteuning webinar;471,9
1-4-2014;Materiele uitgaven;Communicatie;Diversen communicatie;;Posters;471,9
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;473,13
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Luxemburg;474,34
1-4-2014;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Papier;476,74
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;487,7
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Buitenlandse dienstreis Tunesie;487,7
1-4-2014;Materiele uitgaven;Diensten en middelen;Post-, koeriers- en transportdiensten;;Koeriersdiensten;493,21
1-4-2014;Materiele uitgaven;Diensten en middelen;Post-, koeriers- en transportdiensten;;Koeriersdiensten;495,5
1-4-2014;Personele uitgaven;Eigen personeel;Reis- en verblijfskosten;;Vergoeding reiskosten;497
1-4-2014;Materiele uitgaven;Diensten en middelen;Documentmanagement, -ontwikkeling en- verwerking;;Archief;504,09
1-4-2014;Materiele uitgaven;Diensten en middelen;Post-, koeriers- en transportdiensten;;Koeriersdiensten;508,54
1-4-2014;Materiele uitgaven;Huisvesting;Verhuizen;;Interne verhuizing;510,83
1-4-2014;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering vergaderservice;547,22
1-4-2014;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Klein onderhoud;568,7
