Het grootboek bevat hoofdzakelijk positieve, maar ook negatieve bedragen. Positieve bedragen zijn uitgaven, negatieve bedragen zijn ontvangsten of correcties op uitgaven zoals creditnota´s. De meeste ontvangsten betreffen inkomsten voor extern gefinancierde projecten. De Algemene Rekenkamer voert projecten en activiteiten in het buitenland uit, die vaak extern gefinancierd zijn. Meer informatie hierover vindt u in ons verslag (http://www.rekenkamer.nl/Over_de_Algemene_Rekenkamer/Jaarverslagen).;;;;;;
;;;;;;
Rijksbrede kostensoorttabel;;;;;;
In dit document hebben we voor iedere transactie aangegeven wat voor soort uitgaven of inkomsten het betreft door deze toe wijzen aan een hoofdcategorie en twee onderliggende subcategorieën. De door ons gehanteerde transactiecategorieën zijn nagenoeg volledig gebaseerd op de Rijksbrede kostensoorttabel (http://www.rbv.minfin.nl/2013/begrippenlijst/rijksbrede-kostensoortentabel) die door het ministerie van Financiën is opgesteld, omdat wij graag aansluiten bij rijksbrede kaders. We streven er naar dat ons grootboek voor iedereen bruikbaar en begrijpelijk is, ook voor niet-financiële professionals en daarom wijkt de formulering van enkele categorieën enigszins af van die in de Rijksbrede kostensoorttabel. Bijvoorbeeld: “Personele uitgaven” in plaats van “Apparaat personeel”.;;;;;;
Voor een toelichting van de verschillende transactiecategorieën verwijzen we naar de Rijksbrede kostensoorttabel. De drie niveaus van transactiecategorieën in ons grootboek zijn op de volgende wijze te relateren aan de Rijksbrede kostensoorten:;;;;;;
* Soort uitgaven. Dit is het hoogste niveau van de transactiecategorieën en dit komt overeen met de categorieën van het gelijknamige niveau “Soort uitgaven” uit de Rijksbrede kostensoorttabel. Hieronder vallen ook de ontvangsten van de rekenkamer (zie toelichting onder positieve en negatieve bedragen).;;;;;;
* Algemene categorie. Deze kostencategorieën zijn een niveau specifieker dan “Soort uitgaven”. Dit niveau komt overeen met de categorieën van het niveau “Apparaatsartikel” uit de Rijksbrede kostensoorttabel. In de Rijksbrede kostensoorttabel zijn op dit niveau enkele lege categorieën te vinden. Voor deze lege categorieën maken we daarom gebruik van de meer specifieke categorie “Hoofdrubriek” uit de Rijksbrede kostensoortentabel.;;;;;;
* Specifieke categorie. Zoals de naam van al doet vermoeden betreft dit het meest specifieke niveau van kostencategorieën. Dit niveau is gelijk aan de categorie “Hoofdrubriek” uit de Rijksbrede kostensoorttabel.;;;;;;
;;;;;;
;;;;;;
Periode;Soort uitgaven;Algemene categorie;Specifieke categorie;College/Collegelid;Omschrijving;Bedrag
12-1-2015;Materiele uitgaven;ICT;Spraak en data verbindingen;;Abonnement;79,9
12-1-2015;Materiele uitgaven;ICT;Spraak en data verbindingen;;Abonnement;4479,61
12-1-2015;Materiele uitgaven;ICT;Spraak en data verbindingen;;Abonnement;-114,5
12-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Accountantsdag;465
12-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Accountantsdag;575
12-1-2015;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;News Portal;1520,47
12-1-2015;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;Bedrijfslidmaatschap ;228,69
12-1-2015;Materiele uitgaven;ICT;Beheer en onderhoud hardware;;Beheer en onderhoud;536,94
12-1-2015;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;Boeken;652,67
12-1-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering;223,75
12-1-2015;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;Cloudserver;1604,62
12-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Griekenland;-26,43
12-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Griekenland;-26,43
12-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Duitsland;-2674,07
12-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Compensatie Greenseat;-3,17
12-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Compensatie Greenseat;-3,17
12-1-2015;Materiele uitgaven;ICT;Spraak en data verbindingen;;Corporate Internet;1755,71
12-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Dienstvervoer;81,64
12-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Dienstvervoer;901,89
12-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;Stuiveling;Dienstvervoer;2467,14
12-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;Vendrik;Dienstvervoer;151,79
12-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;Visser;Dienstvervoer;388,5
12-1-2015;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;Domein registratie;60,4
12-1-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Glas;239,48
12-1-2015;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Inspectie;1007,86
12-1-2015;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Inzet schoonmaker;132,37
12-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Inhoudelijke studie/opleiding;833
12-1-2015;Materiele uitgaven;Diensten en middelen;Post-, koeriers- en transportdiensten;;Koerier;102,32
12-1-2015;Materiele uitgaven;ICT;Aanschaf programmatuur en software;;Licenties;7195,81
12-1-2015;Materiele uitgaven;Communicatie;Evenementen en congresorganisatie;;lunch EuroSai ;410
12-1-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Machinekosten en ingredienten;1486,78
12-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Inhoudelijke studie/opleiding;2830
12-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Inhoudelijke studie/opleiding;2830
12-1-2015;Materiele uitgaven;Communicatie;Evenementen en congresorganisatie;;Huur materiaal;157,31
12-1-2015;Materiele uitgaven;Communicatie;Evenementen en congresorganisatie;;Huur materiaal;192,35
12-1-2015;Personele uitgaven;Eigen Personeel;Noodzakelijke contributies van personeel;;Contributie;3400
12-1-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Monteur;2264,94
12-1-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Monteur;2670,97
12-1-2015;Materiele uitgaven;ICT;Spraak en data verbindingen;;Monteur;335,84
12-1-2015;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Netbeheer;22,91
12-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Inhoudelijke studie/opleiding;2522,85
12-1-2015;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;Programmeur;453,75
12-1-2015;Materiele uitgaven;Communicatie;Diversen communicatie;;Redactie;1415,7
12-1-2015;Materiele uitgaven;Communicatie;Diversen communicatie;;Redactie;3460,6
12-1-2015;Materiele uitgaven;Communicatie;Diversen communicatie;;Redactie;2516,8
12-1-2015;Personele uitgaven;Eigen Personeel;Representatie Eigen Personeel;;Restaurantnota;54,28
12-1-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Restauratie;183,75
12-1-2015;Materiele uitgaven;ICT;Beheer, onderhoud programmatuur en software;;Software;271,65
12-1-2015;Materiele uitgaven;ICT;Beheer, onderhoud programmatuur en software;;Software;23183,6
12-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Qatar;4666,39
12-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Qatar;2443,64
12-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Studiereis;221
12-1-2015;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;TV-abonnement;55,75
12-1-2015;Personele uitgaven;Eigen Personeel;Instroom, doorstroom en uitstroom van personeel;;Vacatureplaatsing ;2562
12-1-2015;Personele uitgaven;Eigen Personeel;Onkostenvergoedingen waaronder woon-werkverkeer;;Vergoeding ADSL;240
12-1-2015;Personele uitgaven;Eigen Personeel;Onkostenvergoedingen waaronder woon-werkverkeer;;Vergoeding ADSL;73
12-1-2015;Materiele uitgaven;Huisvesting;Verhuizen;;Verhuizing;76,86
12-1-2015;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Was-  en stoomgoed;311,58
12-1-2015;Personele uitgaven;Externe Inhuur;Uitzendkrachten;;Secretarieel/facilitair medewerker;503,26
12-1-2015;Personele uitgaven;Externe Inhuur;Uitzendkrachten;;Secretarieel/facilitair medewerker;313,32
12-1-2015;Personele uitgaven;Externe Inhuur;Uitzendkrachten;;Secretarieel/facilitair medewerker;455,73
12-1-2015;Personele uitgaven;Externe Inhuur;Uitzendkrachten;;Secretarieel/facilitair medewerker;596,48
12-1-2015;Personele uitgaven;Externe Inhuur;Uitzendkrachten;;Secretarieel/facilitair medewerker;596,48
13-1-2015;Materiele uitgaven;ICT;Spraak en data verbindingen;;Abonnement;752,56
13-1-2015;Personele uitgaven;Eigen Personeel;Representatie Eigen Personeel;;Afscheid;987,95
13-1-2015;Materiele uitgaven;Diensten en middelen;Afvalzorgmanagement;;Afvoer vertrouwelijk papier;237,58
13-1-2015;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;Boeken;118,7
13-1-2015;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;Boeken;4685,66
13-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Brussel;62,5
13-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Tunesie;-255,17
13-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Tunesie;-255,17
13-1-2015;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;Contributie;30,9
13-1-2015;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Energie;4621,79
13-1-2015;Materiele uitgaven;Communicatie;Diversen communicatie;;Fotografie;1452
13-1-2015;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;Hosting;307,34
13-1-2015;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Huur sanitizers;908,53
13-1-2015;Personele uitgaven;Eigen Personeel;Noodzakelijke contributies van personeel;;Contributie;100
13-1-2015;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Papier;44,07
13-1-2015;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Sanitaire voorzieningen;2258,61
13-1-2015;Materiele uitgaven;ICT;Beheer, onderhoud programmatuur en software;;Software;762,3
13-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Studiemateriaal;256,11
13-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Servie;261,97
13-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Tanzania;2431,82
13-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Servie;270,01
13-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Servie;270,01
13-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Parijs;327
13-1-2015;Personele uitgaven;Externe Inhuur;Inhuur Communicatieadvies;;Inhuur communicatieadviseur;9510,6
13-1-2015;Personele uitgaven;Externe Inhuur;Uitzendkrachten;;Secretarieel/facilitair medewerker;894,72
14-1-2015;Materiele uitgaven;ICT;Spraak en data verbindingen;;Analoog/ISDN;1474,17
14-1-2015;Personele uitgaven;Eigen Personeel;Representatie Eigen Personeel;;Lunch;80
14-1-2015;Personele uitgaven;Eigen Personeel;Noodzakelijke contributies van personeel;;Contributie;72,6
14-1-2015;Materiele uitgaven;Diensten en middelen;Post-, koeriers- en transportdiensten;;Porti;2911,59
15-1-2015;Materiele uitgaven;ICT;Spraak en data verbindingen;;Abonnement;72,6
15-1-2015;Materiele uitgaven;ICT;Spraak en data verbindingen;;Accu's;692,6
15-1-2015;Materiele uitgaven;Communicatie;Evenementen en congresorganisatie;;Apparatuur;514,25
15-1-2015;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;Boeken;42,1
15-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Seminar;220
15-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Cursus;526,35
15-1-2015;Personele uitgaven;Eigen Personeel;Representatie Eigen Personeel;;Lunch;320
15-1-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Ongediertebestrijding;910,9
15-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Binnenlandse dienstreizen juni;5,9
15-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Kosovo;403,36
15-1-2015;Ontvangsten;Ontvangsten;Overige ontvangsten;;CBO ;-3144,92
15-1-2015;Ontvangsten;Ontvangsten;Overige ontvangsten;;Diversen;-21,15
20-1-2015;Materiele uitgaven;Communicatie;Diversen communicatie;;Apparatuur;1812,2
20-1-2015;Personele uitgaven;Eigen Personeel;Arbeidsomstandigheden en personele zorg;;Beeldschermbril;129
20-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Creditnota;-592,9
20-1-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Diversen;79,29
20-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Inhoudelijke studie/opleiding;35
20-1-2015;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Inzet schoonmaker;132,37
20-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Inhoudelijke studie/opleiding;361,79
20-1-2015;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Netbeheer;1911,25
20-1-2015;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;Nieuws abonnement;491,5
20-1-2015;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Ongediertebestrijding;934,25
20-1-2015;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Waterschapsbelasting;1887,6
20-1-2015;Personele uitgaven;Eigen Personeel;Onkostenvergoedingen waaronder woon-werkverkeer;;Woon- werkverkeer;375,92
20-1-2015;Personele uitgaven;Externe Inhuur;Uitzendkrachten;;Secretarieel/facilitair medewerker;894,72
21-1-2015;Materiele uitgaven;Communicatie;Diversen communicatie;;Beeldtaal;4062,58
21-1-2015;Materiele uitgaven;Diensten en middelen;Risicobeheersen;;Inzet beveiliging;704,62
21-1-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Laadstation;3179,88
21-1-2015;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;Literatuur databank;7351,23
21-1-2015;Personele uitgaven;Eigen Personeel;Instroom, doorstroom en uitstroom van personeel;;VOG;30,05
22-1-2015;Materiele uitgaven;ICT;Spraak en data verbindingen;;Abonnement;2,44
22-1-2015;Materiele uitgaven;ICT;Spraak en data verbindingen;;Abonnement;136,04
22-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Accountantsdag;575
22-1-2015;Personele uitgaven;Eigen Personeel;Representatie Eigen Personeel;Vendrik;Diner met externen;166,25
22-1-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Inhoudelijke studie/opleiding;5989,6
22-1-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Machinekosten en ingredienten;-1,09
22-1-2015;Materiele uitgaven;Communicatie;Vakliteratuur, abonnementen en overige informatie;;Nieuws abonnement;1534,22
22-1-2015;Personele uitgaven;Eigen Personeel;Noodzakelijke contributies van personeel;;Contributie;155
22-1-2015;Materiele uitgaven;Huisvesting;Verbruik van energie en water;;Warmte;12114,06
26-1-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Bekabeling;1058,46
26-1-2015;Materiele uitgaven;Diensten en middelen;Risicobeheersen;;Inzet beveiliging;645,01
26-1-2015;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Inzet schoonmaker;7797,94
26-1-2015;Materiele uitgaven;Diensten en middelen;Post-, koeriers- en transportdiensten;;Koerier;86,61
26-1-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Lampen;959,37
26-1-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Machinekosten en ingredienten;3244,09
26-1-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Machinekosten en ingredienten;-79,22
26-1-2015;Materiele uitgaven;Communicatie;Diversen communicatie;;Omslag rapport;623,15
26-1-2015;Materiele uitgaven;Communicatie;Diversen communicatie;;Omslag rapport;686,01
27-1-2015;Personele uitgaven;Eigen Personeel;Onkostenvergoedingen waaronder woon-werkverkeer;Visser;Abonnement;49,27
27-1-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Lampen;53,37
27-1-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Lampen;97,07
27-1-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Monteur;90,39
28-1-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Machinekosten en ingredienten;1488,94
28-1-2015;Personele uitgaven;Eigen Personeel;Bovenwettelijke uitkering, wachtgelden;;Uitkeringen;-9559,58
28-1-2015;Materiele uitgaven;Diensten en middelen;Schoonmaken;;Was-  en stoomgoed;127,05
28-1-2015;Ontvangsten;Ontvangsten;Overige ontvangsten;;Verhaald loon ;-5637,82
30-1-2015;Personele uitgaven;Eigen Personeel;Salaris, vakantie- en eindejaarsuitkering;;Bruto salaris januari ;1625797,33
30-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Jordanie;-22,14
30-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Jordanie;616,76
30-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Kosovo;562,39
30-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Servie;1019,05
30-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Servie;245,76
30-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Tanzania;894,26
30-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Verenigde Staten;1639,83
30-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Vietnam;274,14
30-1-2015;Personele uitgaven;Eigen Personeel;Gratificaties;;Gratificaties januari;2250
30-1-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Binnenlandse dienstreizen januari;2573,22
31-1-2015;Ontvangsten;Ontvangsten;Overige ontvangsten;;Nyenrode masterclass ;-1044
31-1-2015;Ontvangsten;Ontvangsten;Personele ontvangsten;;Inkomsten detachering;-4090,29
31-1-2015;Ontvangsten;Ontvangsten;Personele ontvangsten;;Inkomsten detachering;-78144,6
31-1-2015;Ontvangsten;Ontvangsten;Intenationale projecten;;NAO Kosovo ;-24955,43
31-1-2015;Ontvangsten;Ontvangsten;Intenationale projecten;;Taskforce Griekenland;-892,6
31-1-2015;Ontvangsten;Ontvangsten;Intenationale projecten;;Bijdrage studiereis;-16340
1-2-2015;Personele uitgaven;Externe Inhuur;Inhuur Accountancy, Financien en Administratieve organisatie;;Inhuur financiele deskundigheid;2319,91
1-2-2015;Personele uitgaven;Externe Inhuur;Inhuur Accountancy, Financien en Administratieve organisatie;;Inhuur financiele deskundigheid;2319,91
1-2-2015;Personele uitgaven;Externe Inhuur;Inhuur Accountancy, Financien en Administratieve organisatie;;Inhuur financiele deskundigheid;2319,91
1-2-2015;Materiele uitgaven;Uitbesteding;Uitbesteden beleidsadvies- en onderzoeksopdrachten;;Advieswerkzaamheden;816,75
1-2-2015;Materiele uitgaven;Diensten en middelen;Risicobeheersen;;Alarmcentrale;506,47
1-2-2015;Materiele uitgaven;Communicatie;Evenementen en congresorganisatie;;Apparatuur;3447,62
1-2-2015;Materiele uitgaven;ICT;Beheer en onderhoud hardware;;Beheer en onderhoud;1631,99
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;146
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;10,64
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;1003,9
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;1073,6
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;146
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;393,47
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;122,4
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;73,42
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;-214,08
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;214,08
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;91,68
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;148,4
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;152,98
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;318,18
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;-1425,28
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;1723,32
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;210,7
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;760,18
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;665,1
1-2-2015;Materiele uitgaven;Diensten en middelen;Consumptieve diensten;;Catering ARK ;386,4
1-2-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Coaching;7774,25
1-2-2015;Personele uitgaven;Eigen Personeel;Noodzakelijke contributies van personeel;;Contributie;7470
1-2-2015;Personele uitgaven;Eigen Personeel;Noodzakelijke contributies van personeel;;Contributie;69,17
1-2-2015;Personele uitgaven;Eigen Personeel;Noodzakelijke contributies van personeel;;Contributie;415
1-2-2015;Personele uitgaven;Eigen Personeel;Noodzakelijke contributies van personeel;;Contributie;415
1-2-2015;Materiele uitgaven;ICT;Aanschaf hardware;;Geheugenkaart;74,3
1-2-2015;Materiele uitgaven;ICT;Aanschaf hardware;;Hardware;87,66
1-2-2015;Materiele uitgaven;ICT;Aanschaf hardware;;Hardware;105,26
1-2-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Brussel;245
1-2-2015;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Huur copier;2762,93
1-2-2015;Personele uitgaven;Eigen Personeel;Onkostenvergoedingen waaronder woon-werkverkeer;;Internetabonnement;64,4
1-2-2015;Materiele uitgaven;Diensten en middelen;Risicobeheersen;;Inzet beveiliging;-645,01
1-2-2015;Personele uitgaven;Eigen Personeel;Arbeidsomstandigheden en personele zorg;;Keuringen;1753,65
1-2-2015;Materiele uitgaven;Communicatie;Evenementen en congresorganisatie;;lunch EuroSai ;448,5
1-2-2015;Materiele uitgaven;Diensten en middelen;Inrichting van gebouwen;;Monteur;1378,07
1-2-2015;Materiele uitgaven;Communicatie;Diversen communicatie;;Omslag;350,9
1-2-2015;Materiele uitgaven;Communicatie;Diversen communicatie;;Omslag rapport;245,03
1-2-2015;Materiele uitgaven;Communicatie;Diversen communicatie;;Omslag rapport;917,18
1-2-2015;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;Onderhoud;1497,38
1-2-2015;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;Onderhoud;1796,85
1-2-2015;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;Onderhoud;1413,28
1-2-2015;Materiele uitgaven;ICT;Beheer en onderhoud hardware;;Onderhoud software 2015 ;7506,11
1-2-2015;Personele uitgaven;Eigen Personeel;Reis- en verblijfkosten;;Buitenlandse dienstreis Servie;7727,93
1-2-2015;Personele uitgaven;Eigen Personeel;Noodzakelijke contributies van personeel;;Contributie;199
1-2-2015;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Reproductie;2855,6
1-2-2015;Materiele uitgaven;Diensten en middelen;Benodigdheden en hulpmiddelen;;Reproductie;4716,88
1-2-2015;Personele uitgaven;Eigen Personeel;Arbeidsomstandigheden en personele zorg;;Schadevergoeding;281,51
1-2-2015;Personele uitgaven;Eigen Personeel;Studie en opleiding;;Seminar;487,51
1-2-2015;Materiele uitgaven;ICT;Aan externe partij uitbestede ICT dienstverlening;;Software;4319,7
